GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
1500000US080310070892,080310070892,"Block Group 2, Census Tract 70.89, Denver County, Colorado",1219,191,392,134,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,43,67,0,12,0,12,0,12,7,13,47,56,26,35,13,21,51,48,24,19,31,33,28,32,122,65,827,175,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,63,0,12,0,12,52,49,82,89,15,24,130,107,156,106,105,63,67,50,179,88
1500000US080310070893,080310070893,"Block Group 3, Census Tract 70.89, Denver County, Colorado",1757,210,567,141,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,33,23,37,21,33,65,43,13,21,44,45,36,35,34,39,44,42,92,61,58,42,116,75,1190,173,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,51,17,27,189,120,16,30,96,97,46,42,74,54,182,85,170,83,113,63,248,107
1500000US080310070894,080310070894,"Block Group 4, Census Tract 70.89, Denver County, Colorado",1682,387,859,258,28,39,73,67,112,53,49,39,0,12,11,17,15,24,36,52,17,28,23,39,10,26,98,80,174,128,38,31,0,12,12,19,57,43,14,24,0,12,0,12,29,33,0,12,63,92,823,197,0,12,2,18,0,12,55,52,0,12,0,12,8,12,0,12,105,94,31,35,115,52,63,49,51,46,81,100,14,22,19,38,86,59,0,12,31,35,37,41,60,41,50,74,15,23
1500000US080310083041,080310083041,"Block Group 1, Census Tract 83.04, Denver County, Colorado",2158,333,1104,205,153,65,146,74,150,84,40,30,25,24,20,23,8,11,50,42,57,45,99,48,70,51,48,38,91,50,56,46,11,12,21,22,6,9,0,12,22,25,5,8,4,9,14,17,8,11,1054,206,57,45,191,83,58,42,47,35,6,10,0,12,47,35,70,41,73,55,78,53,87,43,53,37,70,53,36,30,42,29,10,14,63,56,19,20,19,16,17,15,7,13,4,6,0,12
1500000US080310083042,080310083042,"Block Group 2, Census Tract 83.04, Denver County, Colorado",854,306,425,159,14,20,31,24,46,50,53,58,6,10,11,17,16,24,18,24,42,43,11,17,22,20,53,44,33,30,0,12,17,16,10,9,16,19,0,12,6,9,15,22,5,8,0,12,0,12,429,159,49,44,18,24,51,37,30,23,29,29,10,16,0,12,12,17,11,16,21,27,77,41,15,14,15,22,5,9,23,19,15,16,20,18,5,8,11,18,4,7,4,7,4,6,0,12
1500000US080310083043,080310083043,"Block Group 3, Census Tract 83.04, Denver County, Colorado",838,211,373,103,5,8,40,36,23,28,0,12,13,19,0,12,0,12,29,30,53,47,0,12,0,12,0,12,30,20,14,15,57,45,26,29,31,33,5,7,4,7,4,6,15,18,5,7,19,20,465,143,29,33,33,33,56,47,25,26,31,34,0,12,5,8,0,12,27,27,41,30,17,25,7,12,28,29,76,41,36,38,0,12,0,12,4,7,5,8,14,13,16,18,0,12,15,13
1500000US080310083051,080310083051,"Block Group 1, Census Tract 83.05, Denver County, Colorado",1186,319,545,181,78,55,58,43,27,26,30,25,0,12,0,12,4,6,27,29,60,46,30,31,54,39,37,37,74,53,14,15,26,17,11,12,0,12,0,12,6,9,4,6,0,12,5,7,0,12,641,167,72,54,85,53,64,43,47,47,18,22,6,10,7,10,7,10,33,24,63,45,44,37,33,32,56,35,26,21,38,25,6,9,0,12,0,12,0,12,0,12,29,24,7,10,0,12
1500000US080310083052,080310083052,"Block Group 2, Census Tract 83.05, Denver County, Colorado",1546,335,806,213,5,9,139,71,90,62,52,46,14,16,21,28,14,17,45,38,25,31,78,51,48,41,71,49,45,32,25,21,41,28,5,8,15,17,28,33,19,21,22,27,4,7,0,12,0,12,740,173,33,30,64,56,90,52,37,23,22,26,20,18,6,8,63,53,53,37,59,40,23,20,119,52,10,10,22,17,28,25,16,25,0,12,16,18,45,37,10,11,4,7,0,12,0,12
1500000US080310083053,080310083053,"Block Group 3, Census Tract 83.05, Denver County, Colorado",1920,453,885,212,96,51,55,37,56,39,59,38,16,19,6,10,10,11,77,48,54,44,70,49,107,74,43,31,67,40,63,43,26,23,0,12,5,8,9,10,16,14,32,25,6,10,12,12,0,12,1035,284,88,41,149,88,152,80,77,38,57,38,15,23,21,34,29,30,39,45,70,47,87,50,36,28,42,42,44,36,44,26,7,10,12,19,23,19,17,20,15,17,11,13,0,12,0,12
1500000US080310083061,080310083061,"Block Group 1, Census Tract 83.06, Denver County, Colorado",810,401,367,160,0,12,49,50,35,31,12,14,0,12,0,12,0,12,0,12,84,56,19,29,34,39,8,12,0,12,36,44,47,42,17,26,0,12,0,12,0,12,0,12,0,12,6,11,20,22,443,268,31,46,14,21,16,24,46,44,7,13,23,34,23,33,14,23,14,21,28,34,13,20,36,35,6,11,30,36,45,25,29,34,9,15,11,12,0,12,0,12,34,32,0,12,14,19
1500000US080310083062,080310083062,"Block Group 2, Census Tract 83.06, Denver County, Colorado",1702,421,754,228,28,33,132,91,104,70,24,29,10,18,6,12,0,12,4,7,89,68,25,40,35,40,31,44,11,16,52,42,61,38,7,14,42,39,3,5,5,8,41,30,6,9,24,21,14,15,948,239,44,51,29,34,86,64,16,20,96,47,16,28,5,8,17,24,117,80,30,35,97,76,0,12,84,56,61,40,71,41,56,60,7,16,20,23,12,14,60,46,14,17,4,7,6,12
1500000US080310083063,080310083063,"Block Group 3, Census Tract 83.06, Denver County, Colorado",1067,315,595,212,49,45,21,20,29,27,81,50,57,47,0,12,0,12,39,40,15,19,60,45,73,51,20,26,20,16,20,30,9,14,10,17,9,16,0,12,19,20,32,18,0,12,26,27,6,9,472,136,17,19,37,34,58,39,16,18,8,12,8,13,0,12,14,20,30,35,8,12,47,37,8,14,28,32,34,35,36,35,0,12,13,21,22,25,23,18,26,21,15,16,17,18,7,12
1500000US080310083064,080310083064,"Block Group 4, Census Tract 83.06, Denver County, Colorado",3251,659,1717,377,193,102,177,102,192,90,85,68,58,52,18,28,0,12,45,38,148,82,301,114,142,81,113,76,38,36,85,79,63,44,0,12,18,27,14,22,0,12,5,10,22,22,0,12,0,12,1534,353,297,111,172,86,147,79,9,14,35,46,64,47,0,12,60,44,169,81,181,96,65,55,108,66,22,35,20,24,93,84,37,42,26,41,14,16,6,10,0,12,0,12,0,12,9,13
1500000US080310083121,080310083121,"Block Group 1, Census Tract 83.12, Denver County, Colorado",3390,649,1567,371,85,85,218,122,91,75,50,46,64,55,0,12,0,12,35,37,332,164,137,81,57,53,136,95,68,68,96,61,112,75,25,37,0,12,7,12,17,27,15,20,14,20,8,13,0,12,1823,360,191,95,171,88,211,141,136,100,102,67,0,12,20,31,31,41,180,85,161,106,81,48,128,72,64,61,89,61,88,70,25,30,33,38,53,48,0,12,0,12,35,31,21,22,3,5
1500000US080310083122,080310083122,"Block Group 2, Census Tract 83.12, Denver County, Colorado",2697,581,1390,331,40,56,126,78,162,81,53,49,70,75,110,137,12,19,34,39,147,91,128,92,107,80,137,90,52,41,44,43,82,72,10,15,0,12,26,34,16,18,27,33,7,13,0,12,0,12,1307,319,98,65,58,50,103,68,35,33,38,58,23,36,0,12,53,41,130,83,172,85,50,42,103,65,84,51,155,84,16,19,27,28,13,16,27,34,49,43,47,41,0,12,21,32,5,8
1500000US080310083123,080310083123,"Block Group 3, Census Tract 83.12, Denver County, Colorado",2052,584,980,298,67,66,88,106,134,82,74,58,4,9,72,61,0,12,61,48,82,74,40,57,7,12,164,74,45,48,53,43,12,18,11,17,0,12,16,17,23,26,8,10,19,24,0,12,0,12,1072,340,129,79,102,82,104,73,31,41,71,83,0,12,13,19,70,57,33,53,53,53,103,66,76,57,39,45,32,40,71,48,44,41,5,9,37,31,4,7,16,14,7,12,0,12,32,41
1500000US080310083861,080310083861,"Block Group 1, Census Tract 83.86, Denver County, Colorado",2343,457,1219,289,177,105,180,80,40,39,25,30,34,37,0,12,17,18,50,59,82,56,162,104,63,51,62,55,86,55,66,52,35,32,18,27,23,26,21,19,13,20,13,11,38,51,14,20,0,12,1124,220,53,46,68,59,75,50,38,39,43,36,9,14,64,59,70,57,126,85,47,54,64,54,49,48,51,36,60,39,128,71,44,52,0,12,0,12,11,14,41,32,51,56,32,27,0,12
1500000US080310083862,080310083862,"Block Group 2, Census Tract 83.86, Denver County, Colorado",2916,550,1317,299,0,12,152,109,159,94,167,91,69,51,22,36,0,12,58,58,19,23,107,75,112,77,149,84,95,69,95,61,14,21,33,37,8,14,23,23,12,14,23,22,0,12,0,12,0,12,1599,329,194,112,123,64,207,91,55,46,54,43,32,45,113,78,53,44,37,37,96,69,95,67,213,119,106,65,49,44,28,36,17,24,53,43,12,14,30,27,25,26,7,13,0,12,0,12
1500000US080310083871,080310083871,"Block Group 1, Census Tract 83.87, Denver County, Colorado",3569,655,1807,364,205,134,159,102,205,92,154,97,35,40,38,46,44,54,93,67,120,72,132,56,116,61,91,52,70,68,74,55,79,48,61,55,58,55,9,14,9,15,10,17,15,22,21,33,9,15,1762,365,25,41,264,116,193,91,114,59,93,70,55,64,11,18,43,54,7,12,167,93,138,70,174,89,74,55,87,58,165,89,0,12,69,50,33,35,26,31,24,27,0,12,0,12,0,12
1500000US080310083872,080310083872,"Block Group 2, Census Tract 83.87, Denver County, Colorado",3877,710,1900,396,158,121,177,97,217,158,42,34,87,66,66,57,34,51,63,54,63,47,70,68,178,87,196,81,215,116,97,80,102,69,0,12,16,16,8,13,38,44,11,17,36,55,26,34,0,12,1977,420,62,58,277,125,325,122,47,50,74,52,16,25,0,12,37,55,43,53,147,100,131,79,197,85,179,99,62,57,76,55,19,30,97,88,44,40,25,24,72,64,47,44,0,12,0,12
1500000US080310083881,080310083881,"Block Group 1, Census Tract 83.88, Denver County, Colorado",7333,1043,3538,598,331,186,311,123,233,175,190,165,61,74,94,114,40,66,222,149,279,153,329,153,234,134,480,210,218,155,190,123,149,116,31,33,0,17,27,41,31,34,71,113,0,17,17,27,0,17,3795,626,194,116,411,174,355,183,250,168,155,149,21,35,0,17,81,85,387,175,387,160,304,161,381,178,238,180,148,86,199,131,42,50,17,27,102,121,17,27,80,97,26,43,0,17,0,17
1500000US080310083882,080310083882,"Block Group 2, Census Tract 83.88, Denver County, Colorado",2250,680,1230,352,176,195,97,84,19,29,24,28,0,12,77,81,0,12,30,29,136,105,89,89,174,126,85,63,140,124,81,82,17,27,15,25,0,12,39,61,0,12,15,25,16,26,0,12,0,12,1020,380,139,157,70,76,19,24,0,12,16,26,0,12,25,41,82,72,69,59,203,150,206,124,19,31,52,57,61,62,31,34,0,12,14,24,14,24,0,12,0,12,0,12,0,12,0,12
1500000US080310083891,080310083891,"Block Group 1, Census Tract 83.89, Denver County, Colorado",1504,601,545,219,0,12,39,40,60,47,38,60,16,21,0,12,30,38,0,12,27,34,24,43,37,58,96,90,0,12,78,66,33,38,14,23,20,30,0,12,17,22,16,25,0,12,0,12,0,12,959,410,35,52,132,119,217,122,83,81,3,19,0,12,28,46,36,59,6,35,36,54,114,89,86,81,0,12,64,60,43,43,0,12,26,41,0,12,18,29,16,24,16,26,0,12,0,12
1500000US080310083892,080310083892,"Block Group 2, Census Tract 83.89, Denver County, Colorado",2688,620,1327,323,154,77,147,101,47,45,57,45,30,43,0,12,48,55,29,37,211,115,114,65,99,62,164,136,116,85,17,28,61,69,0,12,0,12,0,12,0,12,0,12,33,52,0,12,0,12,1361,373,194,130,249,149,40,38,13,20,71,76,0,12,0,12,38,50,210,119,114,73,76,83,84,59,89,75,30,33,61,69,0,12,0,12,0,12,0,12,25,41,0,12,0,12,67,97
1500000US080310083893,080310083893,"Block Group 3, Census Tract 83.89, Denver County, Colorado",6397,754,3224,421,267,139,332,129,342,111,49,46,19,30,0,17,56,53,47,51,213,154,416,157,337,146,223,116,178,97,218,120,125,78,52,53,102,60,46,51,31,31,50,45,49,38,41,45,31,48,3173,440,342,174,129,67,259,140,93,80,62,64,0,17,0,17,61,65,384,230,317,137,332,130,257,133,305,106,111,68,169,100,120,86,43,48,30,32,47,49,56,53,56,61,0,17,0,17
1500000US080310083901,080310083901,"Block Group 1, Census Tract 83.90, Denver County, Colorado",3538,733,1473,352,27,47,76,70,320,175,157,139,32,50,22,34,19,29,137,86,17,27,161,103,14,24,134,103,126,97,33,34,25,31,11,18,63,63,65,48,34,40,0,12,0,12,0,12,0,12,2065,456,232,128,170,109,284,159,212,125,28,34,0,12,0,12,103,80,132,100,143,100,192,106,231,129,153,84,30,36,47,56,42,45,13,22,0,12,44,51,0,12,9,18,0,12,0,12
1500000US080310083902,080310083902,"Block Group 2, Census Tract 83.90, Denver County, Colorado",2956,515,1472,294,114,90,92,71,130,96,78,74,0,12,27,44,28,30,31,48,183,118,74,79,90,63,120,76,114,66,201,103,98,73,24,30,0,12,0,12,18,29,12,19,0,12,0,12,38,53,1484,321,54,52,121,85,185,107,17,26,17,28,57,68,43,59,51,60,139,80,142,90,53,38,84,64,326,99,70,50,70,57,0,12,14,23,33,37,8,19,0,12,0,12,0,12,0,12
1500000US080310083903,080310083903,"Block Group 3, Census Tract 83.90, Denver County, Colorado",2991,652,1443,342,57,51,70,73,148,84,79,73,53,49,22,34,16,28,14,27,29,46,189,117,277,224,114,75,32,43,108,70,51,38,10,17,84,77,25,38,27,43,13,20,12,19,13,22,0,12,1548,390,151,89,126,99,147,113,115,62,0,12,0,12,0,12,61,50,105,65,206,162,25,28,69,84,151,100,207,109,62,44,40,37,20,34,26,40,0,12,12,19,25,30,0,12,0,12
1500000US080310083911,080310083911,"Block Group 1, Census Tract 83.91, Denver County, Colorado",3815,677,2074,431,124,88,245,128,112,97,77,64,0,12,27,36,92,98,38,42,207,140,224,126,124,82,219,112,33,41,135,111,219,125,53,52,22,36,60,61,19,31,44,43,0,12,0,12,0,12,1741,397,58,53,152,127,46,53,108,88,38,59,37,58,6,12,0,12,111,82,141,112,144,99,151,96,44,57,170,115,316,169,19,34,30,36,47,46,21,40,56,58,0,12,0,12,46,93
1500000US080310083912,080310083912,"Block Group 2, Census Tract 83.91, Denver County, Colorado",3083,643,1491,383,68,75,241,149,288,146,14,25,0,12,0,12,0,12,50,59,88,83,183,131,104,93,130,88,80,98,54,53,73,92,60,64,15,25,8,21,35,49,0,12,0,12,0,12,0,12,1592,388,200,161,148,111,126,88,149,115,11,20,25,39,0,12,33,50,57,68,203,155,226,115,64,52,182,114,74,61,59,70,0,12,0,12,8,22,0,12,27,46,0,12,0,12,0,12
1500000US080310119021,080310119021,"Block Group 1, Census Tract 119.02, Denver County, Colorado",2015,528,898,250,34,44,0,12,33,39,11,17,9,16,0,12,0,12,9,16,93,96,13,21,55,52,136,115,97,81,26,30,221,132,31,36,23,30,27,32,17,27,0,12,16,26,15,24,32,37,1117,355,23,42,167,201,10,19,71,77,0,12,0,12,132,121,35,48,63,102,83,104,19,29,62,63,11,20,154,87,60,49,41,40,8,14,43,41,0,12,16,27,16,27,32,35,71,69
1500000US080310119022,080310119022,"Block Group 2, Census Tract 119.02, Denver County, Colorado",1324,475,663,277,24,40,18,29,104,112,0,12,58,81,0,12,6,10,7,20,80,110,41,40,25,50,19,30,113,119,40,46,17,27,23,35,0,12,8,13,17,27,0,12,32,33,31,35,0,12,661,233,0,12,72,112,39,65,18,30,0,12,0,12,36,52,68,69,94,94,33,39,48,65,0,12,71,60,84,65,0,12,0,12,7,13,0,12,0,12,19,31,33,34,39,43,0,12
1500000US080310119023,080310119023,"Block Group 3, Census Tract 119.02, Denver County, Colorado",1195,307,720,263,72,113,14,22,16,28,19,30,0,12,0,12,16,26,0,12,104,88,117,132,71,60,74,121,16,26,119,116,39,44,19,31,4,9,0,12,0,12,20,32,0,12,0,12,0,12,475,214,0,12,0,12,0,12,0,12,31,38,0,12,0,12,118,89,136,110,0,12,31,34,23,36,18,30,95,104,3,9,0,12,0,12,0,12,0,12,20,33,0,12,0,12,0,12
1500000US080310119024,080310119024,"Block Group 4, Census Tract 119.02, Denver County, Colorado",1881,640,1020,410,72,96,79,111,0,12,20,33,0,12,0,12,74,116,0,12,199,233,81,85,168,189,20,34,158,163,26,33,56,54,35,52,0,12,0,12,17,26,0,12,15,25,0,12,0,12,861,306,27,46,37,44,88,122,60,92,18,29,0,12,0,12,31,40,67,55,98,66,17,27,111,126,101,127,37,43,77,65,0,12,17,26,22,34,0,12,34,39,19,31,0,12,0,12
1500000US080310119031,080310119031,"Block Group 1, Census Tract 119.03, Denver County, Colorado",1644,159,771,92,12,16,54,29,20,17,78,44,9,10,0,12,5,8,26,31,4,6,12,13,33,26,81,41,39,29,77,43,81,36,6,9,49,28,39,25,36,23,18,15,44,27,6,9,42,28,873,103,27,31,57,33,87,34,22,20,10,11,0,12,0,12,0,12,56,44,48,36,39,31,61,37,25,17,95,46,28,24,23,19,55,29,40,24,67,29,36,23,40,25,22,17,35,24
1500000US080310119032,080310119032,"Block Group 2, Census Tract 119.03, Denver County, Colorado",816,138,377,78,16,26,27,28,13,14,5,7,15,13,5,8,0,12,26,38,68,43,14,15,18,19,5,8,7,11,27,19,41,21,12,13,6,9,9,9,19,22,0,12,12,13,20,18,12,13,439,90,38,29,23,26,0,12,6,9,6,9,10,13,3,6,11,10,50,38,47,35,17,26,22,21,33,23,24,16,45,21,6,9,18,16,29,26,0,12,14,15,12,13,13,13,12,13
1500000US080310120011,080310120011,"Block Group 1, Census Tract 120.01, Denver County, Colorado",1514,181,759,121,18,21,23,17,51,34,21,20,13,11,4,6,0,12,50,66,52,45,46,33,64,32,10,16,24,23,98,45,93,32,8,10,23,18,20,15,19,13,33,19,45,30,28,19,16,11,755,105,38,29,30,19,63,38,44,31,0,12,13,18,0,12,17,23,43,28,39,34,38,25,25,22,25,28,77,41,47,28,25,20,20,16,34,24,37,29,54,25,34,24,18,14,34,18
1500000US080310120012,080310120012,"Block Group 2, Census Tract 120.01, Denver County, Colorado",600,89,282,54,0,12,12,16,4,7,27,20,0,12,0,12,0,12,0,12,14,20,21,18,0,12,0,12,24,18,15,17,20,16,33,22,31,20,0,12,18,22,10,10,28,17,13,12,12,10,318,53,0,12,0,12,20,15,6,9,0,12,0,12,0,12,7,11,8,12,15,22,0,12,6,9,31,22,38,32,27,18,11,13,29,19,33,29,11,11,27,18,30,17,0,12,19,14
1500000US080310120101,080310120101,"Block Group 1, Census Tract 120.10, Denver County, Colorado",2082,291,1118,212,54,46,85,75,108,74,38,40,34,50,0,12,28,46,34,39,57,56,61,39,67,54,50,46,77,59,134,80,51,49,44,50,48,43,66,51,15,23,67,46,0,12,0,12,0,12,964,165,62,46,96,102,32,38,37,41,0,12,0,12,0,12,11,20,20,41,34,37,49,40,85,61,104,69,101,66,71,56,44,43,44,35,46,42,34,37,17,26,0,12,19,30,58,68
1500000US080310120102,080310120102,"Block Group 2, Census Tract 120.10, Denver County, Colorado",1143,192,494,138,19,29,0,12,0,12,0,12,0,12,0,12,16,25,0,12,115,81,92,104,32,34,53,41,22,25,21,32,24,29,0,12,0,12,28,32,18,28,24,29,14,20,16,26,0,12,649,132,10,17,14,23,0,12,0,12,0,12,17,27,0,12,12,21,69,58,61,45,29,32,46,38,41,40,42,62,64,50,0,12,66,56,50,49,19,32,63,48,17,28,0,12,29,32
1500000US080310120103,080310120103,"Block Group 3, Census Tract 120.10, Denver County, Colorado",2020,311,891,225,80,111,37,32,18,30,5,10,28,32,0,12,23,34,24,41,91,60,75,88,138,112,90,60,21,34,15,27,50,47,14,24,39,40,0,12,31,35,33,37,30,33,49,28,0,12,1129,181,111,71,66,53,0,12,47,46,16,29,0,12,0,12,15,20,80,86,54,47,56,41,16,27,145,87,68,66,53,46,24,38,106,69,37,40,61,50,91,60,32,36,51,38,0,12
1500000US080310120141,080310120141,"Block Group 1, Census Tract 120.14, Denver County, Colorado",1234,255,654,176,102,79,42,41,22,35,0,12,0,12,0,12,32,52,40,63,58,48,87,73,33,37,20,32,26,40,36,41,38,43,59,83,37,41,0,12,22,32,0,12,0,12,0,12,0,12,580,161,28,35,0,12,31,52,0,12,0,12,0,12,0,12,0,12,62,52,58,50,105,70,0,12,0,12,57,43,53,44,0,12,29,46,0,12,83,88,35,31,18,29,21,33,0,12
1500000US080310120142,080310120142,"Block Group 2, Census Tract 120.14, Denver County, Colorado",2703,483,1301,267,137,94,45,47,9,17,0,12,45,39,0,12,0,12,29,44,125,130,254,145,69,56,92,76,120,115,144,81,65,59,0,12,45,51,19,30,67,53,18,30,18,30,0,12,0,12,1402,305,37,42,103,60,81,58,46,52,33,49,10,16,0,12,30,36,235,140,133,76,159,91,69,58,44,73,81,91,138,103,37,42,16,25,69,112,37,42,20,33,24,35,0,12,0,12
1500000US080310120143,080310120143,"Block Group 3, Census Tract 120.14, Denver County, Colorado",895,293,441,154,19,38,26,34,8,16,0,12,14,23,0,12,0,12,17,28,0,12,28,47,48,44,21,32,23,36,143,99,33,36,0,12,29,34,0,12,15,23,17,26,0,12,0,12,0,12,454,168,17,34,50,61,7,17,28,36,0,12,17,27,0,12,0,12,0,12,15,29,21,26,62,44,37,40,94,94,52,45,0,12,0,12,16,25,0,12,0,12,0,12,38,48,0,12
1500000US080310120144,080310120144,"Block Group 4, Census Tract 120.14, Denver County, Colorado",1582,299,588,207,48,57,16,28,0,12,0,12,0,12,0,12,0,12,87,63,46,42,75,60,63,65,47,57,18,30,20,32,19,31,0,12,40,47,19,31,0,12,19,29,71,91,0,12,0,12,994,202,42,46,23,35,37,42,18,30,0,12,0,12,0,12,113,63,116,90,82,51,26,40,40,47,87,66,102,68,63,56,46,46,45,37,46,56,21,34,55,51,32,37,0,12,0,12
1500000US080310153001,080310153001,"Block Group 1, Census Tract 153, Denver County, Colorado",1453,322,846,222,27,37,13,24,0,12,13,22,0,12,48,55,37,58,0,12,116,92,77,80,125,99,88,64,72,73,103,93,15,26,16,25,0,12,39,44,12,19,27,33,7,12,11,18,0,12,607,187,35,50,0,12,72,66,21,35,16,26,0,12,0,12,93,81,23,30,0,12,55,61,95,64,17,29,41,37,60,48,0,12,33,39,11,18,0,12,0,12,12,18,23,30,0,12
1500000US080310153002,080310153002,"Block Group 2, Census Tract 153, Denver County, Colorado",1665,314,740,172,17,27,0,12,0,12,0,12,0,12,13,21,0,12,49,55,89,71,180,121,59,72,0,12,44,48,75,72,64,87,75,70,0,12,13,19,16,22,18,22,0,12,8,13,20,26,925,224,18,27,0,12,0,12,13,22,0,12,0,12,0,12,69,77,221,101,120,79,0,12,0,12,29,32,39,42,124,116,0,12,21,34,51,63,15,21,26,26,19,22,93,82,67,50
1500000US080310153003,080310153003,"Block Group 3, Census Tract 153, Denver County, Colorado",652,248,415,190,0,12,6,30,0,12,0,12,0,12,0,12,0,12,26,42,233,158,101,103,13,21,0,12,36,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,237,182,15,29,0,12,27,47,0,12,0,12,0,12,0,12,31,48,101,135,47,59,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310154001,080310154001,"Block Group 1, Census Tract 154, Denver County, Colorado",1282,398,607,199,5,11,35,55,64,62,29,43,14,22,16,26,0,12,0,12,8,12,115,77,22,24,14,18,46,57,79,68,40,30,13,19,24,28,0,12,0,12,41,30,22,19,9,14,11,17,675,240,32,32,75,103,66,59,6,12,12,16,0,12,0,12,0,12,68,64,56,54,33,37,42,54,63,51,32,24,25,26,22,24,13,21,29,47,0,12,27,23,24,26,50,37,0,12
1500000US080310154002,080310154002,"Block Group 2, Census Tract 154, Denver County, Colorado",1180,199,481,105,7,10,33,28,36,31,0,12,8,13,0,12,0,12,0,12,65,41,53,38,77,53,37,30,28,31,20,22,68,38,12,17,17,24,20,21,0,12,0,12,0,12,0,12,0,12,699,143,52,39,112,79,15,17,0,12,7,11,0,12,0,12,10,16,69,41,60,35,81,47,48,52,55,49,23,24,47,36,0,12,42,34,17,18,0,12,0,12,11,17,5,9,45,69
1500000US080310154003,080310154003,"Block Group 3, Census Tract 154, Denver County, Colorado",740,154,452,99,24,22,9,13,15,22,13,22,0,12,0,12,0,12,24,23,58,40,67,49,24,22,16,18,0,12,15,20,52,40,21,22,26,28,11,17,42,32,25,28,10,15,0,12,0,12,288,78,10,16,6,10,0,12,0,12,0,12,0,12,0,12,9,13,57,40,34,26,0,12,47,36,15,24,0,12,27,29,13,19,26,27,14,21,10,16,20,20,0,12,0,12,0,12
1500000US080310154004,080310154004,"Block Group 4, Census Tract 154, Denver County, Colorado",1403,272,661,117,15,24,18,27,36,29,7,15,258,117,48,37,37,33,20,25,40,35,21,25,29,26,16,21,27,22,8,14,22,31,10,17,23,22,5,10,10,16,0,12,2,6,0,12,9,15,742,195,16,21,6,9,38,41,10,14,276,124,74,52,49,56,7,11,0,12,49,23,33,34,38,42,83,67,11,18,4,8,0,12,0,12,0,12,0,12,10,16,27,26,0,12,11,18
1500000US080310155001,080310155001,"Block Group 1, Census Tract 155, Denver County, Colorado",1310,272,629,168,23,36,79,62,26,28,0,12,7,12,10,17,25,45,22,27,220,117,72,54,18,21,17,31,50,39,22,35,0,12,24,27,0,12,0,12,0,12,0,12,14,20,0,12,0,12,681,192,92,98,123,55,0,12,45,47,0,12,4,6,26,45,80,68,190,103,52,60,35,41,0,12,0,12,11,19,9,16,0,12,0,12,0,12,0,12,0,12,14,20,0,12,0,12
1500000US080310155002,080310155002,"Block Group 2, Census Tract 155, Denver County, Colorado",1577,243,972,239,12,19,8,12,7,12,0,12,9,14,9,12,12,18,142,83,245,116,204,110,73,42,54,45,102,64,9,15,55,45,0,12,16,18,15,25,0,12,0,12,0,12,0,12,0,12,605,141,21,25,16,17,0,12,0,12,6,12,0,12,0,12,120,71,175,87,98,58,27,32,47,54,25,26,0,12,9,15,24,28,15,25,0,12,9,14,0,12,13,19,0,12,0,12
1500000US080310155003,080310155003,"Block Group 3, Census Tract 155, Denver County, Colorado",907,252,467,144,17,23,22,30,9,18,9,16,0,12,0,12,5,9,10,13,35,32,87,48,75,51,21,25,105,105,0,12,21,34,10,13,0,12,0,12,13,18,0,12,1,4,0,12,27,37,440,160,35,45,47,51,29,37,6,10,0,12,0,12,0,12,13,17,81,57,87,57,53,40,18,24,12,19,25,24,11,17,0,12,0,12,0,12,11,17,12,18,0,12,0,12,0,12
